-1.204188203520654277e+01 -1.179923146325795003e+01 -1.371893638215644451e+01 -1.534945915085998891e+01 -1.709745552277314573e+01 -1.682165640161036890e+01 -2.110242033812363260e+01 -1.838322547489940462e+01 -1.993053785483225582e+01 -1.829204948188732516e+01 -2.692040366772716808e+01 -2.602210072490304071e+01 -2.737730290775444431e+01 -2.430579192793631904e+01
-1.188070107869695669e+01 -1.163805050674836394e+01 -1.355775542564685665e+01 -1.518827819435040105e+01 -1.693627456626355965e+01 -1.666047544510078282e+01 -2.094123938161404652e+01 -1.822204451838981853e+01 -1.976935689832266618e+01 -1.813086852537773908e+01 -2.675922271121758200e+01 -2.586091976839345108e+01 -2.721612195124485822e+01 -2.414461097142673296e+01
-1.171952012218737593e+01 -1.147686955023878319e+01 -1.339657446913727767e+01 -1.502709723784082207e+01 -1.677509360975397712e+01 -1.649929448859120384e+01 -2.078005842510446399e+01 -1.806086356188023956e+01 -1.960817594181308721e+01 -1.796968756886816010e+01 -2.659804175470800303e+01 -2.569973881188387210e+01 -2.705494099473527925e+01 -2.398343001491715043e+01
-1.155833916567778985e+01 -1.131568859372919711e+01 -1.323539351262768982e+01 -1.486591628133123599e+01 -1.661391265324439104e+01 -1.633811353208161421e+01 -2.061887746859487791e+01 -1.789968260537065348e+01 -1.944699498530350112e+01 -1.780850661235857046e+01 -2.643686079819841694e+01 -2.553855785537428602e+01 -2.689376003822568961e+01 -2.382224905840756435e+01
-1.139715820916820910e+01 -1.115450763721961636e+01 -1.307421255611811084e+01 -1.470473532482165524e+01 -1.645273169673481206e+01 -1.617693257557203523e+01 -2.045769651208529893e+01 -1.773850164886107450e+01 -1.928581402879392215e+01 -1.764732565584899149e+01 -2.627567984168883797e+01 -2.537737689886470704e+01 -2.673257908171611064e+01 -2.366106810189798537e+01
-1.123597725265862302e+01 -1.099332668071003027e+01 -1.291303159960852298e+01 -1.454355436831206916e+01 -1.629155074022522598e+01 -1.601575161906244915e+01 -2.029651555557571285e+01 -1.757732069235148487e+01 -1.912463307228433251e+01 -1.748614469933940541e+01 -2.611449888517924833e+01 -2.521619594235511741e+01 -2.657139812520652455e+01 -2.349988714538839929e+01
-1.107479629614904226e+01 -1.087427211076630762e+01 -1.275185064309894400e+01 -1.438237341180248841e+01 -1.613036978371564345e+01 -1.585457066255286840e+01 -2.013533459906613032e+01 -1.741613973584190589e+01 -1.896345211577475354e+01 -1.732496374282982643e+01 -2.595331792866966936e+01 -2.505501498584553843e+01 -2.641021716869694558e+01 -2.333870618887881676e+01
-1.091361533963945618e+01 -1.071520809186988643e+01 -1.259066968658935615e+01 -1.422119245529290055e+01 -1.596918882720605914e+01 -1.569338970604328232e+01 -1.997415364255654424e+01 -1.725495877933231981e+01 -1.880227115926516746e+01 -1.716378278632024035e+01 -2.579213697216008327e+01 -2.489383402933595235e+01 -2.624903621218735950e+01 -2.317752523236923068e+01
-1.085943300221755159e+01 -1.053684670923627742e+01 -1.242948873007977717e+01 -1.406001149878332157e+01 -1.580800787069647839e+01 -1.553220874953370156e+01 -1.981297268604696526e+01 -1.709377782282274083e+01 -1.864109020275558493e+01 -1.700260182981065782e+01 -2.563095601565050430e+01 -2.473265307282637337e+01 -2.608785525567777697e+01 -2.301634427585965170e+01
-1.074939861497233551e+01 -1.035363305154887925e+01 -1.226830777357019109e+01 -1.389883054227373549e+01 -1.564682691418689231e+01 -1.537102779302411548e+01 -1.965179172953737918e+01 -1.693259686631315120e+01 -1.847990924624599884e+01 -1.684142087330107174e+01 -2.546977505914091822e+01 -2.457147211631678729e+01 -2.592667429916819088e+01 -2.285516331935006562e+01
-1.060212976324616285e+01 -1.017412288421481747e+01 -1.210712681706061034e+01 -1.373764958576415651e+01 -1.548564595767731156e+01 -1.520984683651453651e+01 -1.949061077302780021e+01 -1.677141590980357222e+01 -1.831872828973641987e+01 -1.668023991679149276e+01 -2.530859410263133569e+01 -2.441029115980720476e+01 -2.576549334265861191e+01 -2.269398236284048664e+01
-1.043508657961642605e+01 -1.000276004184346768e+01 -1.194594586055102425e+01 -1.357646862925456865e+01 -1.532446500116772548e+01 -1.504866588000494865e+01 -1.932942981651821057e+01 -1.661023495329398614e+01 -1.815754733322683379e+01 -1.651905896028190668e+01 -2.514741314612174961e+01 -2.424911020329761868e+01 -2.560431238614902583e+01 -2.253280140633089701e+01
-1.026114265998534592e+01 -9.841497610188646661e+00 -1.178476490404144350e+01 -1.341528767274498790e+01 -1.516328404465814472e+01 -1.488748492349536789e+01 -1.916824886000863160e+01 -1.644905399678440716e+01 -1.799636637671725481e+01 -1.635787800377232770e+01 -2.498623218961217063e+01 -2.408792924678803971e+01 -2.544313142963944330e+01 -2.237162044982131803e+01
-1.008844021794013202e+01 -9.690900186777881231e+00 -1.162358394753185564e+01 -1.325410671623540182e+01 -1.500210308814855864e+01 -1.472630396698578181e+01 -1.900706790349904551e+01 -1.628787304027481753e+01 -1.783518542020766517e+01 -1.619669704726273807e+01 -2.482505123310258099e+01 -2.392674829027845362e+01 -2.528195047312985722e+01 -2.221043949331173195e+01
-9.921562672765290358e+00 -9.550807439728538739e+00 -1.146240299102227667e+01 -1.309292575972582284e+01 -1.484092213163897789e+01 -1.456512301047620106e+01 -1.884588694698946654e+01 -1.612669208376523855e+01 -1.767400446369808620e+01 -1.603551609075315909e+01 -2.466387027659300202e+01 -2.376556733376887109e+01 -2.512076951662027824e+01 -2.204925853680215297e+01
-9.762787240560134805e+00 -9.420710065978182612e+00 -1.130122203451269058e+01 -1.293174480321623498e+01 -1.467974117512939181e+01 -1.440394205396661498e+01 -1.868470599047988046e+01 -1.596551112725565247e+01 -1.751282350718850012e+01 -1.587433513424357301e+01 -2.450268932008341594e+01 -2.360438637725928501e+01 -2.495958856011069216e+01 -2.188807758029256334e+01
-9.613017913746560339e+00 -9.299955152665287272e+00 -1.114004107800311161e+01 -1.277056384670665423e+01 -1.451856021861981283e+01 -1.424276109745703600e+01 -1.852352503397029793e+01 -1.580433017074607172e+01 -1.735164255067892114e+01 -1.571315417773399226e+01 -2.434150836357383696e+01 -2.344320542074970604e+01 -2.479840760360110963e+01 -2.172689662378298436e+01
-9.472388031228408778e+00 -9.187854870494428283e+00 -1.097886012149352375e+01 -1.260938289019706815e+01 -1.435737926211022497e+01 -1.408158014094744814e+01 -1.836234407746071184e+01 -1.564314921423648563e+01 -1.719046159416933151e+01 -1.555197322122440617e+01 -2.418032740706425088e+01 -2.328202446424011995e+01 -2.463722664709152710e+01 -2.156571566727339828e+01
-9.340623086445802414e+00 -9.083741643529721799e+00 -1.081767916498394300e+01 -1.244820193368748740e+01 -1.419619830560064599e+01 -1.392039918443786917e+01 -1.820116312095113287e+01 -1.548196825772690666e+01 -1.702928063765975253e+01 -1.539079226471482542e+01 -2.401914645055466835e+01 -2.312084350773053743e+01 -2.447604569058194457e+01 -2.140453471076381931e+01
-9.217250700580628120e+00 -8.986994125692529423e+00 -1.065649820847435691e+01 -1.228702097717790132e+01 -1.403501734909105814e+01 -1.375921822792828131e+01 -1.803998216444154679e+01 -1.532078730121731880e+01 -1.686809968115016645e+01 -1.522961130820523934e+01 -2.385796549404508227e+01 -2.295966255122095134e+01 -2.431486473407235849e+01 -2.124335375425422967e+01
-9.101718782379151662e+00 -8.897047504609309598e+00 -1.049531725196477794e+01 -1.212584002066832234e+01 -1.387383639258147916e+01 -1.359803727141870233e+01 -1.787880120793196426e+01 -1.515960634470773982e+01 -1.670691872464058747e+01 -1.506843035169565859e+01 -2.369678453753550329e+01 -2.279848159471137237e+01 -2.415368377756277951e+01 -2.108217279774465069e+01
-8.993460138094304668e+00 -8.813395598533121600e+00 -1.033413629545519008e+01 -1.196465906415873448e+01 -1.371265543607189130e+01 -1.343685631490911447e+01 -1.771762025142237817e+01 -1.499842538819815196e+01 -1.654573776813100139e+01 -1.490724939518607250e+01 -2.353560358102591721e+01 -2.263730063820178628e+01 -2.399250282105319343e+01 -2.092099184123506461e+01
-8.874121622538970300e+00 -8.735007218820245001e+00 -1.017295533894561110e+01 -1.180347810764915550e+01 -1.355147447956231233e+01 -1.327567535839953550e+01 -1.755643929491279920e+01 -1.483724443168857299e+01 -1.638455681162141886e+01 -1.474606843867649353e+01 -2.337442262451633468e+01 -2.247611968169220731e+01 -2.383132186454361090e+01 -2.075981088472548564e+01
-8.723330914904591893e+00 -8.657392724278373919e+00 -1.001177438243602325e+01 -1.164229715113956765e+01 -1.339029352305272447e+01 -1.311449440188994764e+01 -1.739525833840321312e+01 -1.467606347517898513e+01 -1.622337585511183278e+01 -1.458488748216690567e+01 -2.321324166800674860e+01 -2.231493872518262123e+01 -2.367014090803402482e+01 -2.059862992821589955e+01
-8.556820346086370321e+00 -8.579845393074000626e+00 -9.850593425926444269e+00 -1.148111619462998867e+01 -1.322911256654314549e+01 -1.295331344538036866e+01 -1.723407738189363059e+01 -1.451488251866940615e+01 -1.606219489860225380e+01 -1.442370652565732492e+01 -2.305206071149716962e+01 -2.215375776867303870e+01 -2.350895995152444584e+01 -2.043744897170631702e+01
-8.386106723499192839e+00 -8.502535663167797964e+00 -9.689412469416856410e+00 -1.131993523812040259e+01 -1.306793161003355763e+01 -1.279213248887078258e+01 -1.707289642538404451e+01 -1.435370156215981829e+01 -1.590101394209266594e+01 -1.426252556914773884e+01 -2.289087975498758354e+01 -2.199257681216345262e+01 -2.334777899501485621e+01 -2.027626801519673094e+01
-8.218244486826707274e+00 -8.425612235307699649e+00 -9.528231512907277434e+00 -1.115875428161082183e+01 -1.290675065352397866e+01 -1.263095153236120183e+01 -1.691171546887446553e+01 -1.419252060565023932e+01 -1.573983298558308697e+01 -1.410134461263815986e+01 -2.272969879847800456e+01 -2.183139585565387364e+01 -2.318659803850527723e+01 -2.011508705868715197e+01
-8.057092433260589104e+00 -8.349203259711849512e+00 -9.367050556397691352e+00 -1.099757332510123398e+01 -1.274556969701439080e+01 -1.246977057585161575e+01 -1.675053451236487945e+01 -1.403133964914065324e+01 -1.557865202907349911e+01 -1.394016365612857200e+01 -2.256851784196841493e+01 -2.167021489914428400e+01 -2.302541708199569115e+01 -1.995390610217756233e+01
-7.904492051633569716e+00 -8.273417823325223353e+00 -9.205869599888110599e+00 -1.083639236859165500e+01 -1.258438874050481182e+01 -1.230858961934203499e+01 -1.658935355585529692e+01 -1.387015869263107248e+01 -1.541747107256392013e+01 -1.377898269961899302e+01 -2.240733688545883595e+01 -2.150903394263470503e+01 -2.286423612548611217e+01 -1.979272514566798336e+01
-7.761103431814628806e+00 -8.198347599935553731e+00 -9.044688643378524517e+00 -1.067521141208206892e+01 -1.242320778399522574e+01 -1.214740866283244713e+01 -1.642817259934571084e+01 -1.370897773612148640e+01 -1.525629011605433405e+01 -1.361780174310940517e+01 -2.224615592894924987e+01 -2.134785298612511895e+01 -2.270305516897652609e+01 -1.963154418915839727e+01
-7.626933073830712395e+00 -8.124068559374935106e+00 -8.883507686868943765e+00 -1.051403045557248817e+01 -1.226202682748564499e+01 -1.198622770632286816e+01 -1.626699164283613186e+01 -1.354779677961190565e+01 -1.509510915954475330e+01 -1.345662078659982619e+01 -2.208497497243967089e+01 -2.118667202961553997e+01 -2.254187421246694356e+01 -1.947036323264881830e+01
-7.501647957783339038e+00 -8.050642660884973267e+00 -8.722326730359357683e+00 -1.035284949906290208e+01 -1.210084587097605890e+01 -1.182504674981328208e+01 -1.610581068632654578e+01 -1.338661582310231779e+01 -1.493392820303516721e+01 -1.329543983009024011e+01 -2.192379401593008126e+01 -2.102549107310595033e+01 -2.238069325595735748e+01 -1.930918227613923221e+01
-7.384756000756814487e+00 -7.978119479226370991e+00 -8.561145773849776930e+00 -1.019166854255332133e+01 -1.193966491446647815e+01 -1.166386579330370310e+01 -1.594462972981696502e+01 -1.322543486659273881e+01 -1.477274724652558646e+01 -1.313425887358065935e+01 -2.176261305942050228e+01 -2.086431011659637136e+01 -2.221951229944777850e+01 -1.914800131962964969e+01
-7.275706985204421606e+00 -7.906537730574530798e+00 -8.399964817340190848e+00 -1.003048758604373525e+01 -1.177848395795689207e+01 -1.150268483679411524e+01 -1.578344877330737894e+01 -1.306425391008315273e+01 -1.461156629001600038e+01 -1.297307791707107327e+01 -2.160143210291091620e+01 -2.070312916008678528e+01 -2.205833134293819242e+01 -1.898682036312006360e+01
-7.173947318098461423e+00 -7.835926679265917016e+00 -8.384444845248562928e+00 -9.869306629534156272e+00 -1.161730300144731309e+01 -1.134150388028453449e+01 -1.562226781679779819e+01 -1.290307295357357376e+01 -1.445038533350641963e+01 -1.281189696056149252e+01 -2.144025114640133722e+01 -2.054194820357720630e+01 -2.189715038642860989e+01 -1.882563940661048463e+01
-7.078948378295003785e+00 -7.766307416763815752e+00 -8.353295213682327969e+00 -9.708125673024568414e+00 -1.145612204493772524e+01 -1.118032292377494841e+01 -1.546108686028821211e+01 -1.274189199706398590e+01 -1.428920437699683177e+01 -1.265071600405190466e+01 -2.127907018989175114e+01 -2.038076724706762022e+01 -2.173596942991902381e+01 -1.866445845010089855e+01
-6.989278075873163409e+00 -7.697694011516025725e+00 -8.308822703375589924e+00 -9.546944716514989437e+00 -1.129494108842814626e+01 -1.101914196726536943e+01 -1.529990590377863136e+01 -1.258071104055440514e+01 -1.412802342048725279e+01 -1.248953504754232569e+01 -2.111788923338216861e+01 -2.021958629055803769e+01 -2.157478847340944483e+01 -1.850327749359131602e+01
-6.896767127278760512e+00 -7.630094533335594953e+00 -8.253608852035242194e+00 -9.385763760005401579e+00 -1.113376013191855840e+01 -1.085796101075578157e+01 -1.513872494726904527e+01 -1.241953008404481906e+01 -1.396684246397766671e+01 -1.232835409103273960e+01 -2.095670827687258253e+01 -2.005840533404845161e+01 -2.141360751689985875e+01 -1.834209653708172993e+01
-6.801455735492008436e+00 -7.563511959113153438e+00 -8.190233394811313516e+00 -9.352991236116217522e+00 -1.097257917540897765e+01 -1.069678005424620260e+01 -1.497754399075946452e+01 -1.225834912753524009e+01 -1.380566150746808596e+01 -1.216717313452315885e+01 -2.079552732036300355e+01 -1.989722437753887263e+01 -2.125242656039027622e+01 -1.818091558057215096e+01
-6.705174375906135964e+00 -7.497020400590044709e+00 -8.121075634081243777e+00 -9.298613336299061061e+00 -1.081139821889939157e+01 -1.053559909773661474e+01 -1.481636303424987844e+01 -1.209716817102565223e+01 -1.364448055095849988e+01 -1.200599217801357099e+01 -2.063434636385341747e+01 -1.973604342102928655e+01 -2.109124560388069014e+01 -1.801973462406256488e+01
-6.609288998419816430e+00 -7.425700738742974316e+00 -8.048202247756654160e+00 -9.226911360631790515e+00 -1.065021726238981259e+01 -1.037441814122703576e+01 -1.465518207774029946e+01 -1.193598721451607148e+01 -1.348329959444891912e+01 -1.184481122150399202e+01 -2.047316540734383494e+01 -1.957486246451970402e+01 -2.093006464737111116e+01 -1.785855366755298590e+01
-6.514783510692174318e+00 -7.350139493316962813e+00 -7.973327119838381272e+00 -9.142380982180245752e+00 -1.048903630588022473e+01 -1.021323718471744790e+01 -1.449400112123071160e+01 -1.177480625800648539e+01 -1.332211863793933304e+01 -1.168363026499440593e+01 -2.031198445083424886e+01 -1.941368150801011794e+01 -2.076888369086152508e+01 -1.769737271104339982e+01
-6.422341393143540245e+00 -7.271709565781861784e+00 -7.897820234014941043e+00 -9.049173452110860438e+00 -1.032785534937064398e+01 -1.005205622820786893e+01 -1.433282016472113263e+01 -1.161362530149690464e+01 -1.316093768142975406e+01 -1.152244930848482518e+01 -2.015080349432466988e+01 -1.925250055150053896e+01 -2.060770273435194611e+01 -1.753619175453381729e+01
-6.332417284086975684e+00 -7.191559876623833780e+00 -7.822743978200173309e+00 -8.950792004602941887e+00 -1.016667439286105790e+01 -9.890875271698282845e+00 -1.417163920821154477e+01 -1.145244434498731856e+01 -1.299975672492016621e+01 -1.136126835197523910e+01 -1.998962253781508380e+01 -1.909131959499095288e+01 -2.044652177784235647e+01 -1.737501079802423121e+01
-6.245295625816985385e+00 -7.110624640328064849e+00 -7.748900749561489221e+00 -8.850002789741278519e+00 -1.000549343635147892e+01 -9.729694315188702092e+00 -1.401045825170196579e+01 -1.129126338847773958e+01 -1.283857576841058723e+01 -1.120008739546565835e+01 -1.982844158130550483e+01 -1.893013863848137035e+01 -2.028534082133277749e+01 -1.721382984151465223e+01
-6.161136708330122502e+00 -7.029644815805594860e+00 -7.676881732985274098e+00 -8.748880029490246457e+00 -9.844312479841891061e+00 -9.568513358679114233e+00 -1.384927729519237793e+01 -1.113008243196815172e+01 -1.267739481190099937e+01 -1.103890643895607226e+01 -1.966726062479591519e+01 -1.876895768197178427e+01 -2.012415986482319141e+01 -1.705264888500506260e+01
-6.080011819878563983e+00 -6.949194828550812275e+00 -7.607111461716963063e+00 -8.648913337597571527e+00 -9.683131523332312085e+00 -9.407332402169535257e+00 -1.368809633868279896e+01 -1.096890147545857275e+01 -1.251621385539141862e+01 -1.087772548244649329e+01 -1.950607966828633622e+01 -1.860777672546220529e+01 -1.996297890831361244e+01 -1.689146792849548362e+01
-6.001929571361512394e+00 -6.869710053027034746e+00 -7.539885923209585172e+00 -8.551129887003945385e+00 -9.521950566822726003e+00 -9.246151445659949175e+00 -1.352691538217321288e+01 -1.080772051894898489e+01 -1.235503289888183254e+01 -1.071654452593690543e+01 -1.934489871177675013e+01 -1.844659576895261921e+01 -1.980179795180402635e+01 -1.673028697198589754e+01
-5.926855342282117967e+00 -6.791512468783121648e+00 -7.475403811491165840e+00 -8.456206876768836977e+00 -9.360769610313145250e+00 -9.084970489150368422e+00 -1.336573442566363212e+01 -1.064653956243940591e+01 -1.219385194237225356e+01 -1.055536356942732645e+01 -1.918371775526717116e+01 -1.828541481244304023e+01 -1.964061699529444383e+01 -1.656910601547631856e+01
-5.854725496996607603e+00 -6.714833254909470917e+00 -7.410867474959682788e+00 -8.364564874337688138e+00 -9.199588653803557392e+00 -8.923789532640782340e+00 -1.320455346915404427e+01 -1.048535860592981983e+01 -1.203267098586266748e+01 -1.039418261291773860e+01 -1.902253679875758507e+01 -1.812423385593345060e+01 -1.947943603878485774e+01 -1.640792505896672893e+01
-5.785457688559117351e+00 -6.639831939711047681e+00 -7.336001824572947250e+00 -8.276440785380405174e+00 -9.038407697293978416e+00 -8.872323228835238496e+00 -1.304337251264446529e+01 -1.032417764942023908e+01 -1.187149002935308673e+01 -1.023300165640815962e+01 -1.886135584224800255e+01 -1.796305289942387162e+01 -1.931825508227527877e+01 -1.624674410245714995e+01
-5.716540105228959945e+00 -6.566612206131221541e+00 -7.253135593229776745e+00 -8.191942804402234657e+00 -8.877226740784392334e+00 -8.820620656105948143e+00 -1.288219155613487743e+01 -1.016299669291065122e+01 -1.171030907284350064e+01 -1.007182069989857176e+01 -1.870017488573841646e+01 -1.780187194291428554e+01 -1.915707412576568913e+01 -1.608556314594756387e+01
-5.645745949207172210e+00 -6.495234692098489582e+00 -7.165452839337607571e+00 -8.111090793097858409e+00 -8.716045784274811581e+00 -8.768927258476614028e+00 -1.272101059962529845e+01 -1.000181573640107224e+01 -1.154912811633391989e+01 -9.910639743388992784e+00 -1.853899392922883749e+01 -1.764069098640470656e+01 -1.899589316925611016e+01 -1.592438218943798489e+01
-5.574080934188405223e+00 -6.425727214129117293e+00 -7.075503912609218737e+00 -8.033845455229171151e+00 -8.554864827765225499e+00 -8.717448985921040006e+00 -1.255982964311571237e+01 -9.840634779891486161e+00 -1.138794715982433203e+01 -9.749458786879404926e+00 -1.837781297271925141e+01 -1.747951002989512048e+01 -1.883471221274652407e+01 -1.576320123292839703e+01
-5.502354918062035694e+00 -6.358092848055865609e+00 -6.985235493468300305e+00 -7.960129158707484720e+00 -8.393683871255644746e+00 -8.666356837740783803e+00 -1.239864868660613162e+01 -9.679453823381905408e+00 -1.122676620331475306e+01 -9.588277830369825949e+00 -1.821663201620966888e+01 -1.731832907338553795e+01 -1.867353125623694510e+01 -1.560202027641881806e+01
-5.431200840155006482e+00 -6.292316264530804837e+00 -6.896075875438234526e+00 -7.889840649998808964e+00 -8.232502914746058664e+00 -8.615791268008333503e+00 -1.223746773009654554e+01 -9.518272866872319327e+00 -1.106558524680516697e+01 -9.427096873860238091e+00 -1.805545105970008279e+01 -1.715714811687595187e+01 -1.851235029972735546e+01 -1.544083931990923020e+01
-5.361102840814591097e+00 -6.226706052735788255e+00 -6.809036390539846550e+00 -7.822487880990757425e+00 -8.071321958236477911e+00 -8.565866310668877048e+00 -1.207628677358696478e+01 -9.357091910362738574e+00 -1.090440429029558622e+01 -9.423861511750384778e+00 -1.789427010319050382e+01 -1.699596716036637289e+01 -1.835116934321777649e+01 -1.527965836339965122e+01
-5.292423117771534180e+00 -6.154232025973252362e+00 -6.724807544432838569e+00 -7.746644833953795661e+00 -7.910141001726891830e+00 -8.516673345636188941e+00 -1.191510581707737870e+01 -9.195910953853152492e+00 -1.074322333378600014e+01 -9.418116938249001535e+00 -1.773308914668091418e+01 -1.683478620385678326e+01 -1.818998838670819040e+01 -1.511847740689006336e+01
-5.225425909192149554e+00 -6.076464938280722095e+00 -6.643840761488988278e+00 -7.660265961949352054e+00 -7.748960045217311965e+00 -8.468284472463849966e+00 -1.175392486056779795e+01 -9.034729997343573515e+00 -1.058204237727641939e+01 -9.409954161315358334e+00 -1.757190819017133521e+01 -1.667360524734720428e+01 -1.802880743019861143e+01 -1.495729645038048439e+01
-5.160298005320814951e+00 -5.995731202553839623e+00 -6.566413694574248616e+00 -7.567295765043286160e+00 -7.743910735124313049e+00 -8.420755488691090918e+00 -1.159274390405821187e+01 -8.873549040833985657e+00 -1.042086142076683331e+01 -9.399479647165792429e+00 -1.741072723366174912e+01 -1.651242429083761820e+01 -1.786762647368902535e+01 -1.479611549387089831e+01
-5.097165782353000552e+00 -5.913880296179206297e+00 -6.492680418901407791e+00 -7.470927249056879660e+00 -7.732865855353378670e+00 -8.374128489325613600e+00 -1.143156294754863289e+01 -8.712368084324406681e+00 -1.025968046425725255e+01 -9.386812860748110054e+00 -1.724954627715217015e+01 -1.635124333432803923e+01 -1.770644551717944282e+01 -1.463493453736131755e+01
-5.036109057288515878e+00 -5.832328505944737174e+00 -6.422709049868433162e+00 -7.373599413197130303e+00 -7.716281047414162764e+00 -8.328434115188816378e+00 -1.127038199103904503e+01 -8.551187127814818822e+00 -1.009849950774766647e+01 -9.372083666906284805e+00 -1.708836532064258407e+01 -1.619006237781844959e+01 -1.754526456066985673e+01 -1.447375358085173147e+01
-4.977172188927039720e+00 -5.752126495872742495e+00 -6.356509469190151584e+00 -7.277090865198942105e+00 -7.694682861626414905e+00 -8.283693483459067863e+00 -1.110920103452946606e+01 -8.529766578268038302e+00 -9.937318551238085718e+00 -9.355429699643501351e+00 -1.692718436413300154e+01 -1.602888142130887061e+01 -1.738408360416027776e+01 -1.431257262434215072e+01
-4.920372874246678130e+00 -5.674031178562210620e+00 -6.294053533920049404e+00 -7.182646845768506871e+00 -7.668642221861841080e+00 -8.239919835573852325e+00 -1.094802007801987820e+01 -8.508151299806401724e+00 -9.776137594728499636e+00 -9.336993796081321406e+00 -1.676600340762341546e+01 -1.586770046479928453e+01 -1.722290264765069168e+01 -1.415139166783256464e+01
-4.865709060627777305e+00 -5.598571601936882303e+00 -6.235289699366452609e+00 -7.091104026071537447e+00 -7.638749328208271017e+00 -8.197119937064465844e+00 -1.078683912151029745e+01 -8.486377121185975980e+00 -9.614956638218920659e+00 -9.316921576165954733e+00 -1.660482245111383648e+01 -1.570651950828970556e+01 -1.706172169114110915e+01 -1.399021071132298388e+01
-4.812492325686347883e+00 -5.526104695135760636e+00 -6.178667258432770204e+00 -7.002997438329172653e+00 -7.605591778226132860e+00 -8.155295261872071322e+00 -1.062565816500071136e+01 -8.464477608511877804e+00 -9.453775681709332801e+00 -9.295359230904173486e+00 -1.644364149460425040e+01 -1.554533855178011770e+01 -1.690054073463152307e+01 -1.382902975481339780e+01
